transmission_line_id,transmission_circuit_id,owner,province,operating_region,number_of_circuits,current_type,line_segment_length_km,line_segment_length_mi,line_length_km,line_length_mi,voltage,reactance,ttc_summer,ttc_winter,network_node_name_starting,network_node_code_starting,network_node_name_ending,network_node_code_ending,notes
36890,L2384,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,13.125,8.102,13.125,8.102,230,6.30,402,435,MÃƒÂ©tallurgie Magnola Inc,QC_MMI_ISS,Kingsey,QC_KSY_TSS,NULL
36891,L2385,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,30.000,18.519,30.000,18.519,230,14.40,402,435,Trois-RiviÃƒÂ¨res,QC_TRR_SWS,BÃƒÂ©cancour,QC_BEC_TSS,NULL
36892,L2386,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,7.500,4.630,7.500,4.630,230,3.60,402,435,BÃƒÂ©cancour,QC_BEC_TSS,BÃƒÂ©cancour GS,QC_BEC_GSS,NULL
36893,L2387,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,5.700,3.519,45.600,28.148,230,21.89,402,435,Rimouski,QC_RIM_TSS,Jules-A.-Brillant,QC_JUB_DSS,NULL
36894,L2387,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,17.100,10.556,45.600,28.148,230,21.89,402,435,Mont-Joli,QC_MTJ_DSS,Les Boules,QC_LBS_TSS,NULL
36895,L2387,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,22.800,14.074,45.600,28.148,230,21.89,402,435,Jules-A.-Brillant,QC_JUB_DSS,Mont-Joli,QC_MTJ_DSS,NULL
36896,L2388,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,5.700,3.519,45.600,28.148,230,21.89,402,435,Rimouski,QC_RIM_TSS,Jules-A.-Brillant,QC_JUB_DSS,NULL
36897,L2388,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,17.100,10.556,45.600,28.148,230,21.89,402,435,Mont-Joli,QC_MTJ_DSS,Les Boules,QC_LBS_TSS,NULL
36898,L2388,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,22.800,14.074,45.600,28.148,230,21.89,402,435,Jules-A.-Brillant,QC_JUB_DSS,Mont-Joli,QC_MTJ_DSS,NULL
36899,L2389,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,7.000,4.321,7.000,4.321,230,3.36,402,435,Trois-RiviÃƒÂ¨res,QC_TRR_SWS,Kruger Inc Trois-RiviÃƒÂ¨res,QC_KRT_ISS,NULL
36900,L2392,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,5.700,3.519,74.100,45.741,230,35.57,402,435,Saint-Ulric-Saint-LÃƒÂ©andre,QC_SUL_GSS,Le Nordais-2,QC_LN2_GSS,NULL
36901,L2392,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,39.900,24.630,74.100,45.741,230,35.57,402,435,Rimouski,QC_RIM_TSS,Les Boules,QC_LBS_TSS,NULL
36902,L2392,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,5.700,3.519,74.100,45.741,230,35.57,402,435,Le Nordais-1,QC_LN1_GSS,Matane,QC_MAT_DSS,NULL
36903,L2392,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,22.800,14.074,74.100,45.741,230,35.57,402,435,Les Boules,QC_LBS_TSS,Saint-Ulric-Saint-LÃƒÂ©andre,QC_SUL_GSS,NULL
36904,L2393,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,39.900,24.630,39.900,24.630,230,19.15,402,435,Rimouski,QC_RIM_TSS,Les Boules,QC_LBS_TSS,NULL
36905,L2394,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,11.400,7.037,85.500,52.778,230,41.04,402,435,LAnse Pleureuse,QC_LPL_DSS,Gros-Morne,QC_GRM_GSS,NULL
36906,L2394,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,5.700,3.519,85.500,52.778,230,41.04,402,435,Mont-Louis,QC_MTL_GSS,LAnse Pleureuse,QC_LPL_DSS,NULL
36907,L2394,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,68.400,42.222,85.500,52.778,230,41.04,402,435,GoÃƒÂ©mon,QC_GOE_TSS,Mont-Louis,QC_MTL_GSS,NULL
36908,L2396,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,17.100,10.556,85.500,52.778,230,41.04,402,435,Mont-Louis,QC_MTL_GSS,Gros-Morne,QC_GRM_GSS,NULL
36909,L2396,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,68.400,42.222,85.500,52.778,230,41.04,402,435,GoÃƒÂ©mon,QC_GOE_TSS,Mont-Louis,QC_MTL_GSS,NULL
36910,L2397,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,34.200,21.111,96.900,59.815,230,46.51,383,414,CascapÃƒÂ©dia,QC_CSC_DSS,Carleton,QC_CLT_GSS,NULL
36911,L2397,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,62.700,38.704,96.900,59.815,230,46.51,383,414,Carleton,QC_CLT_GSS,MatapÃƒÂ©dia,QC_MTP_DSS,NULL
36912,L2398,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,34.200,21.111,96.900,59.815,230,46.51,383,414,CascapÃƒÂ©dia,QC_CSC_DSS,Carleton,QC_CLT_GSS,NULL
36913,L2398,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,62.700,38.704,96.900,59.815,230,46.51,383,414,Carleton,QC_CLT_GSS,MatapÃƒÂ©dia,QC_MTP_DSS,NULL
36914,L2399,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,65.625,40.509,65.625,40.509,230,31.50,402,435,Beauceville,QC_BCV_TSS,LÃƒÂ©vis,QC_LVS_DSS,NULL
36915,L2403,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,13.750,8.488,13.750,8.488,230,6.60,402,435,Outaouais,QC_OUT_TSS,Masson-Sud,QC_MSS_DSS,NULL
36916,L2404,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,13.750,8.488,13.750,8.488,230,6.60,402,435,Outaouais,QC_OUT_TSS,Masson-Sud,QC_MSS_DSS,NULL
36917,L2405,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,2,ac,3.500,2.160,3.500,2.160,230,1.68,402,435,Charlesbourg,QC_CHB_DSS,Frontenac-1,QC_FR1_DSS,NULL
36918,L2406,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,2,ac,3.500,2.160,3.500,2.160,230,1.68,402,435,Laurentides,QC_LDS_TSS,Charlesbourg,QC_CHB_DSS,NULL
36919,L2407,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,0.800,0.494,5.800,3.580,230,2.78,402,435,Limoilou,QC_LLL_DSS,Compagnie Papiers Stadacona S.E.C.,QC_CPS_ISS,NULL
36920,L2407,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,5.000,3.086,5.800,3.580,230,2.78,402,435,QuÃƒÂ©bec,QC_QBC_TSS,Limoilou,QC_LLL_DSS,NULL
36921,L2408,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,5.000,3.086,5.000,3.086,230,2.40,402,435,QuÃƒÂ©bec,QC_QBC_TSS,Limoilou,QC_LLL_DSS,Line name assumed
36922,L3001,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,387.600,239.259,387.600,239.259,315,175.68,303,366,Bersimis-1,QC_BS1_GSS,Laurentides,QC_LDS_TSS,NULL
36923,L3002,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,387.600,239.259,387.600,239.259,315,175.68,303,366,Bersimis-1,QC_BS1_GSS,Laurentides,QC_LDS_TSS,NULL
36924,L3003,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,387.600,239.259,387.600,239.259,315,175.68,303,366,Bersimis-1,QC_BS1_GSS,Laurentides,QC_LDS_TSS,NULL
36925,L3004,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,387.600,239.259,387.600,239.259,315,175.68,303,366,Bersimis-1,QC_BS1_GSS,Laurentides,QC_LDS_TSS,NULL
36926,L3005,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,2,ac,47.250,29.167,131.250,81.019,315,59.49,618,748,Bout-de-lÃƒÅ½le,QC_BDI_DSS,LanaudiÃƒÂ¨re,QC_LND_TSS,NULL
36927,L3005,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,2,ac,84.000,51.852,131.250,81.019,315,59.49,618,748,LanaudiÃƒÂ¨re,QC_LND_TSS,Mauricie,QC_MAU_TSS,NULL
36928,L3006,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,21.000,12.963,21.000,12.963,315,9.52,794,960,Laurentides,QC_LDS_TSS,Anne-HÃƒÂ©bert,QC_ANH_DSS,NULL
36929,L3007,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,18.375,11.343,28.875,17.824,315,13.09,794,960,Saint-Bruno-de-Montarville,QC_SBM_DSS,Boucherville,QC_BCH_TSS,NULL
36930,L3007,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,5.250,3.241,28.875,17.824,315,13.09,794,960,La Prairie,QC_LPR_TSS,Brossard,QC_BRS_DSS,NULL
36931,L3007,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,5.250,3.241,28.875,17.824,315,13.09,794,960,Brossard,QC_BRS_DSS,Saint-Bruno-de-Montarville,QC_SBM_DSS,NULL
36932,L3008,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,18.375,11.343,28.875,17.824,315,13.09,794,960,Saint-Bruno-de-Montarville,QC_SBM_DSS,Boucherville,QC_BCH_TSS,NULL
36933,L3008,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,5.250,3.241,28.875,17.824,315,13.09,794,960,La Prairie,QC_LPR_TSS,Brossard,QC_BRS_DSS,NULL
36934,L3008,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,5.250,3.241,28.875,17.824,315,13.09,794,960,Brossard,QC_BRS_DSS,Saint-Bruno-de-Montarville,QC_SBM_DSS,NULL
36935,L3009,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,34.200,21.111,34.200,21.111,315,15.50,794,960,Bersimis-2,QC_BS2_GSS,Bersimis-1,QC_BS1_GSS,NULL
36936,L3010,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,62.700,38.704,74.100,45.741,315,33.59,794,960,Bersimis-2,QC_BS2_GSS,Hauterive,QC_HTR_DSS,NULL
36937,L3010,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,11.400,7.037,74.100,45.741,315,33.59,794,960,Manicouagan,QC_MGN_TSS,Hauterive,QC_HTR_DSS,NULL
36938,L3011,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,102.600,63.333,250.800,154.815,315,113.67,403,488,Les Basques,QC_BSQ_DSS,Charlevoix,QC_CHX_DSS,NULL
36939,L3011,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,148.200,91.481,250.800,154.815,315,113.67,403,488,Bersimis-2,QC_BS2_GSS,Les Basques,QC_BSQ_DSS,NULL
36940,L3012,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,148.200,91.481,148.200,91.481,315,67.17,571,690,Bersimis-2,QC_BS2_GSS,Les Basques,QC_BSQ_DSS,NULL
36941,L3013,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,11.400,7.037,11.400,7.037,315,5.17,794,960,Manicouagan,QC_MGN_TSS,Hauterive,QC_HTR_DSS,NULL
36942,L3014,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,11.400,7.037,11.400,7.037,315,5.17,794,960,Manicouagan,QC_MGN_TSS,Hauterive,QC_HTR_DSS,NULL
36943,L3015,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,2,ac,78.750,48.611,78.750,48.611,315,35.69,794,960,Mauricie,QC_MAU_TSS,LanaudiÃƒÂ¨re,QC_LND_TSS,NULL
36944,L3016,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,7.875,4.861,55.125,34.028,315,24.98,794,960,Lachenaie,QC_LAC_DSS,Bout-de-lÃƒÅ½le,QC_BDI_DSS,NULL
36945,L3016,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,7.875,4.861,55.125,34.028,315,24.98,794,960,Pierre-Le Gardeur,QC_PLG_TSS,Lachenaie,QC_LAC_DSS,NULL
36946,L3016,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,39.375,24.306,55.125,34.028,315,24.98,794,960,LanaudiÃƒÂ¨re,QC_LND_TSS,Pierre-Le Gardeur,QC_PLG_TSS,NULL
36947,L3017,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,4.000,2.469,46.374,28.626,315,21.02,794,960,Saint-Michel,QC_SMC_DSS,Anjou,QC_ANJ_DSS,NULL
36948,L3017,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,4.000,2.469,46.374,28.626,315,21.02,794,960,Saint-Michel,QC_SMC_DSS,Anjou,QC_ANJ_DSS,NULL
36949,L3017,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,6.650,4.105,46.374,28.626,315,21.02,794,960,Henri-Bourassa,QC_BOU_DSS,Bout-de-lÃƒÅ½le,QC_BDI_DSS,Bourassa and Henri Bourassa treated as single station
36950,L3017,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,2.394,1.478,46.374,28.626,120,19.51,107,118,Fleury,QC_FLE_DSS,Charland,QC_CLD_DSS,NULL
36951,L3017,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,1.330,0.821,46.374,28.626,315,21.02,794,960,MontrÃƒÂ©al-Est,QC_MTE_DSS,Henri-Bourassa,QC_BOU_DSS,Bourassa and Henri Bourassa treated as single station
36952,L3017,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,10.000,6.173,46.374,28.626,315,21.02,794,960,Anjou,QC_ANJ_DSS,MontrÃƒÂ©al-Est,QC_MTE_DSS,NULL
36953,L3017,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,10.000,6.173,46.374,28.626,315,21.02,794,960,Anjou,QC_ANJ_DSS,MontrÃƒÂ©al-Est,QC_MTE_DSS,NULL
36954,L3017,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,4.000,2.469,46.374,28.626,315,21.02,794,960,Charland,QC_CLD_DSS,Saint-Michel,QC_SMC_DSS,NULL
36955,L3017,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,4.000,2.469,46.374,28.626,315,21.02,794,960,Charland,QC_CLD_DSS,Saint-Michel,QC_SMC_DSS,NULL
36956,L3019,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,3.192,1.970,11.067,6.831,315,5.02,794,960,Bout-de-lÃƒÅ½le,QC_BDI_DSS,Boucherville,QC_BCH_TSS,NULL
36957,L3019,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,7.875,4.861,11.067,6.831,315,5.02,794,960,Lachenaie,QC_LAC_DSS,Bout-de-lÃƒÅ½le,QC_BDI_DSS,NULL
36958,L3020,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,136.800,84.444,136.800,84.444,315,62.00,602,728,Les Basques,QC_BSQ_DSS,Baie-Saint-Paul,QC_BSP_DSS,NULL
36959,L3021,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,7.980,4.926,7.980,4.926,315,3.62,794,960,Manicouagan,QC_MGN_TSS,Manic-2,QC_MC2_GSS,NULL
36960,L3022,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,7.980,4.926,7.980,4.926,315,3.62,794,960,Manicouagan,QC_MGN_TSS,Manic-2,QC_MC2_GSS,NULL
36961,L3023,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,7.980,4.926,7.980,4.926,315,3.62,794,960,Manicouagan,QC_MGN_TSS,Manic-2,QC_MC2_GSS,NULL
36962,L3024,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,7.980,4.926,7.980,4.926,315,3.62,794,960,Manicouagan,QC_MGN_TSS,Manic-2,QC_MC2_GSS,NULL
36963,L3026,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,5.700,3.519,5.700,3.519,315,2.58,794,960,Hauterive,QC_HTR_DSS,Outardes-2,QC_OT2_GSS,NULL
36964,L3027,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,9.120,5.630,9.120,5.630,315,4.13,794,960,Manic-3,QC_MC3_GSS,Micoua,QC_MIC_TSS,NULL
36965,L3028,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,9.120,5.630,9.120,5.630,315,4.13,794,960,Manic-3,QC_MC3_GSS,Micoua,QC_MIC_TSS,NULL
36966,L3029,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,34.200,21.111,34.200,21.111,315,15.50,794,960,Outardes-3,QC_OT3_GSS,Manicouagan,QC_MGN_TSS,NULL
36967,L3030,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,34.200,21.111,34.200,21.111,315,15.50,794,960,Outardes-3,QC_OT3_GSS,Manicouagan,QC_MGN_TSS,NULL
36968,L3031,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,114.000,70.370,114.000,70.370,315,51.67,679,821,Micoua,QC_MIC_TSS,Manic-5,QC_MC5_GSS,NULL
36969,L3032,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,114.000,70.370,114.000,70.370,315,51.67,679,821,Micoua,QC_MIC_TSS,Manic-5,QC_MC5_GSS,NULL
36970,L3033,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,114.000,70.370,114.000,70.370,315,51.67,679,821,Micoua,QC_MIC_TSS,Manic-5A,QC_M5A_GSS,NULL
36971,L3034,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,114.000,70.370,114.000,70.370,315,51.67,679,821,Micoua,QC_MIC_TSS,Manic-5A,QC_M5A_GSS,NULL
36972,L3035,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,11.400,7.037,11.400,7.037,315,5.17,794,960,Micoua,QC_MIC_TSS,Outardes-4,QC_OT4_GSS,NULL
36973,L3036,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,11.400,7.037,11.400,7.037,315,5.17,794,960,Micoua,QC_MIC_TSS,Outardes-4,QC_OT4_GSS,NULL
36974,L3039,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,3.420,2.111,147.060,90.778,315,66.65,574,694,Normand,QC_NRM_DSS,Lac Bloom,QC_LBM_ISS,NULL
36975,L3039,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,143.640,88.667,147.060,90.778,315,66.65,574,694,Lac Bloom,QC_LBM_ISS,Montagnais,QC_MTG_TSS,NULL
36976,L3040,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,2,ac,15.750,9.722,28.875,17.824,315,13.09,794,960,Chomedey,QC_CHO_TSS,Blainville,QC_BLV_DSS,NULL
36977,L3040,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,2,ac,13.125,8.102,28.875,17.824,315,13.09,794,960,Blainville,QC_BLV_DSS,ChÃƒÂ©nier,QC_CHN_TSS,NULL
36978,L3041,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,2,ac,15.750,9.722,28.875,17.824,315,13.09,794,960,Chomedey,QC_CHO_TSS,Blainville,QC_BLV_DSS,NULL
36979,L3041,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,2,ac,13.125,8.102,28.875,17.824,315,13.09,794,960,Blainville,QC_BLV_DSS,ChÃƒÂ©nier,QC_CHN_TSS,NULL
36980,L3042,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,2.394,1.478,2.394,1.478,315,1.09,794,960,Viger,QC_VIG_SWS,Guy,QC_GUY_DSS,NULL
36981,L3043,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,2.394,1.478,2.394,1.478,315,1.09,794,960,Viger,QC_VIG_SWS,Guy,QC_GUY_DSS,NULL
36982,L3044,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,5.250,3.241,21.210,13.093,315,9.61,794,960,Roussillon,QC_RSN_DSS,Hertel,QC_HRT_TSS,NULL
36983,L3044,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,15.960,9.852,21.210,13.093,315,9.61,794,960,Aqueduc,QC_AQD_TSS,Roussillon,QC_RSN_DSS,NULL
36984,L3045,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,5.250,3.241,21.210,13.093,315,9.61,794,960,Roussillon,QC_RSN_DSS,Hertel,QC_HRT_TSS,NULL
36985,L3045,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,15.960,9.852,21.210,13.093,315,9.61,794,960,Aqueduc,QC_AQD_TSS,Roussillon,QC_RSN_DSS,NULL
36986,L3046,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,2.793,1.724,29.127,17.980,315,13.20,794,960,Sources,QC_SOU_DSS,Saint-Jean,QC_SJE_DSS,NULL
36987,L3046,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,21.546,13.300,29.127,17.980,315,13.20,794,960,Duvernay,QC_DUV_TSS,Saraguay,QC_SRG_DSS,NULL
36988,L3046,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,4.788,2.956,29.127,17.980,315,13.20,794,960,Saraguay,QC_SRG_DSS,Sources,QC_SOU_DSS,NULL
36989,L3047,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,2.793,1.724,29.127,17.980,315,13.20,794,960,Sources,QC_SOU_DSS,Saint-Jean,QC_SJE_DSS,NULL
36990,L3047,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,21.546,13.300,29.127,17.980,315,13.20,794,960,Duvernay,QC_DUV_TSS,Saraguay,QC_SRG_DSS,NULL
36991,L3047,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,4.788,2.956,29.127,17.980,315,13.20,794,960,Saraguay,QC_SRG_DSS,Sources,QC_SOU_DSS,NULL
36992,L3048,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,7.182,4.433,21.546,13.300,315,9.77,794,960,Duvernay,QC_DUV_TSS,Le Corbusier,QC_LEC_DSS,NULL
36993,L3048,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,14.364,8.867,21.546,13.300,315,9.77,794,960,Le Corbusier,QC_LEC_DSS,Saraguay,QC_SRG_DSS,NULL
36994,L3049,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,7.182,4.433,14.364,8.867,315,6.51,794,960,Le Corbusier,QC_LEC_DSS,Chomedey,QC_CHO_TSS,NULL
36995,L3049,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,7.182,4.433,14.364,8.867,315,6.51,794,960,Duvernay,QC_DUV_TSS,Le Corbusier,QC_LEC_DSS,NULL
36996,L3050,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,4.000,2.469,28.374,17.515,315,12.86,794,960,Saint-Michel,QC_SMC_DSS,Anjou,QC_ANJ_DSS,NULL
36997,L3050,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,6.650,4.105,28.374,17.515,315,12.86,794,960,Henri-Bourassa,QC_BOU_DSS,Bout-de-lÃƒÅ½le,QC_BDI_DSS,Bourassa and Henri Bourassa treated as single station
36998,L3050,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,2.394,1.478,28.374,17.515,120,11.94,107,118,Fleury,QC_FLE_DSS,Charland,QC_CLD_DSS,NULL
36999,L3050,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,1.330,0.821,28.374,17.515,315,12.86,794,960,MontrÃƒÂ©al-Est,QC_MTE_DSS,Henri-Bourassa,QC_BOU_DSS,Bourassa and Henri Bourassa treated as single station
37000,L3050,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,10.000,6.173,28.374,17.515,315,12.86,794,960,Anjou,QC_ANJ_DSS,MontrÃƒÂ©al-Est,QC_MTE_DSS,NULL
37001,L3050,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,4.000,2.469,28.374,17.515,315,12.86,794,960,Charland,QC_CLD_DSS,Saint-Michel,QC_SMC_DSS,NULL
37002,L3052,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,79.800,49.259,112.800,69.630,315,51.13,683,827,Petite-Nation,QC_PTN_TSS,ChÃƒÂ©nier,QC_CHN_TSS,NULL
37003,L3052,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,33.000,20.370,112.800,69.630,315,51.13,683,827,Outaouais,QC_OUT_TSS,Petite-Nation,QC_PTN_TSS,NULL
37004,L3053,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,79.800,49.259,112.800,69.630,315,51.13,683,827,Petite-Nation,QC_PTN_TSS,ChÃƒÂ©nier,QC_CHN_TSS,NULL
37005,L3053,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,33.000,20.370,112.800,69.630,315,51.13,683,827,Outaouais,QC_OUT_TSS,Petite-Nation,QC_PTN_TSS,NULL
37006,L3054,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,21.000,12.963,57.750,35.648,315,26.17,794,960,Patriotes,QC_PAT_DSS,ChÃƒÂ©nier,QC_CHN_TSS,NULL
37007,L3054,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,36.750,22.685,57.750,35.648,315,26.17,794,960,Chomedey,QC_CHO_TSS,Patriotes,QC_PAT_DSS,NULL
37008,L3055,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,21.000,12.963,57.750,35.648,315,26.17,794,960,Patriotes,QC_PAT_DSS,ChÃƒÂ©nier,QC_CHN_TSS,NULL
37009,L3055,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,36.750,22.685,57.750,35.648,315,26.17,794,960,Chomedey,QC_CHO_TSS,Patriotes,QC_PAT_DSS,NULL
37010,L3056,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,2.625,1.620,2.625,1.620,315,1.19,794,960,Boucherville,QC_BCH_TSS,Du Tremblay,QC_DUT_DSS,NULL
37011,L3057,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,7.875,4.861,7.875,4.861,315,3.57,794,960,Du Tremblay,QC_DUT_DSS,Notre-Dame,QC_NDA_TSS,NULL
37012,L3058,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,21.000,12.963,21.000,12.963,315,9.52,794,960,ChÃƒÂ©nier,QC_CHN_TSS,Lafontaine,QC_LAF_TSS,NULL
37013,L3059,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,21.000,12.963,21.000,12.963,315,9.52,794,960,ChÃƒÂ©nier,QC_CHN_TSS,Lafontaine,QC_LAF_TSS,NULL
